Código da estação|Nome da estação|Data|Key|Precipitação|Temp. Máxima|Temp. Mínima|Temp. Comp. Média
82789|TRIUMFO|17/5/2015|TRIUMFO_42141|0,00|28,10|15,90|21,96
82789|TRIUMFO|18/5/2015|TRIUMFO_42142|0,00|24,90|16,50|20,46
82789|TRIUMFO|19/5/2015|TRIUMFO_42143|0,00|26,30|17,90|21,02
82789|TRIUMFO|20/5/2015|TRIUMFO_42144|0,20|25,60|18,20|21,06
82789|TRIUMFO|21/5/2015|TRIUMFO_42145|0,00|26,90|17,60|21,68
82789|TRIUMFO|22/5/2015|TRIUMFO_42146|0,00|26,20|16,70|20,76
82789|TRIUMFO|23/5/2015|TRIUMFO_42147|0,00|27,50|17,60|21,02
82789|TRIUMFO|24/5/2015|TRIUMFO_42148|36,60|26,70|17,60|20,88
82789|TRIUMFO|25/5/2015|TRIUMFO_42149|0,00|27,00|17,50|21,98
82789|TRIUMFO|26/5/2015|TRIUMFO_42150|0,20|27,00|18,10|20,90
82789|TRIUMFO|27/5/2015|TRIUMFO_42151|5,60|27,20|17,40|21,26
82789|TRIUMFO|28/5/2015|TRIUMFO_42152|1,70|25,00|17,30|20,08
82789|TRIUMFO|29/5/2015|TRIUMFO_42153|0,00|26,80|16,90|21,66
82789|TRIUMFO|30/5/2015|TRIUMFO_42154|0,00|24,00|16,90|19,32
82789|TRIUMFO|31/5/2015|TRIUMFO_42155|7,60|23,50|16,40|19,70
82789|TRIUMFO|1/6/2015|TRIUMFO_42156|0,20|26,00|15,80|20,72
82789|TRIUMFO|2/6/2015|TRIUMFO_42157|0,00|25,50|16,60|20,82
82789|TRIUMFO|3/6/2015|TRIUMFO_42158|0,00|25,20|16,80|19,90
82789|TRIUMFO|4/6/2015|TRIUMFO_42159|2,20|22,30|17,40|19,30
82789|TRIUMFO|4/6/2015|TRIUMFO_42159|5,20||16,50|
82789|TRIUMFO|5/6/2015|TRIUMFO_42160|1,00||16,50|
82789|TRIUMFO|6/6/2015|TRIUMFO_42161|0,00||16,10|
82789|TRIUMFO|7/6/2015|TRIUMFO_42162|16,00||15,90|
82789|TRIUMFO|8/6/2015|TRIUMFO_42163|0,00||15,60|
82789|TRIUMFO|9/6/2015|TRIUMFO_42164|0,00||17,30|
82789|TRIUMFO|11/6/2015|TRIUMFO_42166|0,00|26,40|16,00|20,22
82789|TRIUMFO|12/6/2015|TRIUMFO_42167|0,00|22,80|16,70|18,86
82789|TRIUMFO|13/6/2015|TRIUMFO_42168|4,00|25,60|15,90|19,90
82789|TRIUMFO|14/6/2015|TRIUMFO_42169|0,00|26,60|15,90|20,68
82789|TRIUMFO|15/6/2015|TRIUMFO_42170|0,00|27,20|17,30|21,42
82789|TRIUMFO|16/6/2015|TRIUMFO_42171|0,00|25,60|17,20|20,46
82789|TRIUMFO|17/6/2015|TRIUMFO_42172|0,00|25,20|14,50|19,56
82789|TRIUMFO|18/6/2015|TRIUMFO_42173|0,00|24,50|15,50|19,26
82789|TRIUMFO|19/6/2015|TRIUMFO_42174|0,00|24,60|15,90|19,16
82789|TRIUMFO|20/6/2015|TRIUMFO_42175|0,00|24,20|15,30|18,78
82789|TRIUMFO|21/6/2015|TRIUMFO_42176|2,60|23,70|16,50|18,58
82789|TRIUMFO|22/6/2015|TRIUMFO_42177|0,50|21,60|15,10|17,46
82789|TRIUMFO|23/6/2015|TRIUMFO_42178|2,20|25,20|15,70|19,76
82789|TRIUMFO|24/6/2015|TRIUMFO_42179|0,00|24,40|17,30|19,82
82789|TRIUMFO|25/6/2015|TRIUMFO_42180|2,10|23,10|15,90|18,08
82789|TRIUMFO|26/6/2015|TRIUMFO_42181|9,60|22,90|15,10|17,78
82789|TRIUMFO|27/6/2015|TRIUMFO_42182|0,60|22,30|14,60|17,70
82789|TRIUMFO|28/6/2015|TRIUMFO_42183|4,30|23,40|15,90|18,70
82789|TRIUMFO|29/6/2015|TRIUMFO_42184|0,20|22,60|15,60|17,68
82789|TRIUMFO|30/6/2015|TRIUMFO_42185|22,80|22,60|15,90|18,18
82789|TRIUMFO|1/7/2015|TRIUMFO_42186|29,20|22,70|15,80|18,54
82789|TRIUMFO|2/7/2015|TRIUMFO_42187|0,40|20,70|16,50|18,42
82789|TRIUMFO|3/7/2015|TRIUMFO_42188|20,40|22,60|16,90|19,32
82789|TRIUMFO|4/7/2015|TRIUMFO_42189|0,00|24,30|17,30|19,70
82789|TRIUMFO|5/7/2015|TRIUMFO_42190|44,40|24,40|18,10|19,88
82789|TRIUMFO|6/7/2015|TRIUMFO_42191|2,60|23,90|15,90|18,88
82789|TRIUMFO|7/7/2015|TRIUMFO_42192|0,00|23,80|15,20|18,00
82789|TRIUMFO|8/7/2015|TRIUMFO_42193|15,80|22,90|15,30|18,62
82789|TRIUMFO|9/7/2015|TRIUMFO_42194|0,00|24,50|16,60|19,64
82789|TRIUMFO|10/7/2015|TRIUMFO_42195|0,00|25,60|16,20|20,46
82789|TRIUMFO|11/7/2015|TRIUMFO_42196|0,00|24,90|15,60|19,64
82789|TRIUMFO|12/7/2015|TRIUMFO_42197|0,00|23,90|16,30|19,28
82789|TRIUMFO|13/7/2015|TRIUMFO_42198|0,00|25,50|16,50|20,20
82789|TRIUMFO|14/7/2015|TRIUMFO_42199|0,00|24,10|15,90|18,92
82789|TRIUMFO|15/7/2015|TRIUMFO_42200|3,20|23,20|15,10|18,18
82789|TRIUMFO|16/7/2015|TRIUMFO_42201|13,60|22,80|15,30|17,78
82789|TRIUMFO|17/7/2015|TRIUMFO_42202|7,40|21,80|15,10|17,80
82789|TRIUMFO|18/7/2015|TRIUMFO_42203|0,00|23,30|13,10|17,86
82789|TRIUMFO|19/7/2015|TRIUMFO_42204|3,00|21,20|15,80|17,52
82789|TRIUMFO|20/7/2015|TRIUMFO_42205|1,20|24,20|13,60|18,12
82789|TRIUMFO|21/7/2015|TRIUMFO_42206|0,00|24,90|14,70|19,04
82789|TRIUMFO|22/7/2015|TRIUMFO_42207|0,00|28,60|16,20|19,38
82789|TRIUMFO|23/7/2015|TRIUMFO_42208|0,00|20,60|16,40|18,76
82789|TRIUMFO|24/7/2015|TRIUMFO_42209|16,60|22,60|16,10|18,42
82789|TRIUMFO|25/7/2015|TRIUMFO_42210|0,00|23,00|14,60|18,40
82789|TRIUMFO|26/7/2015|TRIUMFO_42211|0,00|23,20|15,90|18,46
82789|TRIUMFO|27/7/2015|TRIUMFO_42212|13,80|22,70|15,90|18,66
82789|TRIUMFO|28/7/2015|TRIUMFO_42213|0,00|23,90|16,10|18,98
82789|TRIUMFO|29/7/2015|TRIUMFO_42214|1,20|22,90|15,30|17,84
82789|TRIUMFO|30/7/2015|TRIUMFO_42215|6,40|22,80|14,60|17,82
82789|TRIUMFO|31/7/2015|TRIUMFO_42216|0,40|19,80|15,60|17,08
82789|TRIUMFO|1/8/2015|TRIUMFO_42217|9,40|22,30|14,10|17,06
82789|TRIUMFO|2/8/2015|TRIUMFO_42218|4,80|22,90|13,60|17,48
82789|TRIUMFO|3/8/2015|TRIUMFO_42219|0,00|24,00|13,90|18,26
82789|TRIUMFO|4/8/2015|TRIUMFO_42220|0,00|23,80|14,20|18,16
82789|TRIUMFO|5/8/2015|TRIUMFO_42221|0,00|24,80|14,60|
82789|TRIUMFO|6/8/2015|TRIUMFO_42222|0,00|25,00|15,70|19,66
82789|TRIUMFO|7/8/2015|TRIUMFO_42223|0,00|24,00|14,90|18,42
82789|TRIUMFO|8/8/2015|TRIUMFO_42224|0,00|24,70|14,40|18,38
82789|TRIUMFO|9/8/2015|TRIUMFO_42225|0,00|24,60|14,60|18,76
82789|TRIUMFO|10/8/2015|TRIUMFO_42226|0,00|24,70|14,50|19,06
82789|TRIUMFO|11/8/2015|TRIUMFO_42227|4,00|21,20|15,20|17,22
82789|TRIUMFO|12/8/2015|TRIUMFO_42228|5,60|21,50|14,10|16,68
82789|TRIUMFO|13/8/2015|TRIUMFO_42229|0,00|22,40|13,00|17,16
82789|TRIUMFO|14/8/2015|TRIUMFO_42230|0,80|24,50|14,10|18,60
82789|TRIUMFO|15/8/2015|TRIUMFO_42231|0,00|23,30|15,60|18,38
82789|TRIUMFO|16/8/2015|TRIUMFO_42232|3,00|23,50|14,50|17,86
82789|TRIUMFO|17/8/2015|TRIUMFO_42233|2,00|24,00|15,10|18,58
82789|TRIUMFO|18/8/2015|TRIUMFO_42234|0,00|25,00|14,60|19,16
82789|TRIUMFO|19/8/2015|TRIUMFO_42235|0,00|25,10|14,40|19,02
82789|TRIUMFO|20/8/2015|TRIUMFO_42236|0,00|25,20|15,10|19,70
82789|TRIUMFO|21/8/2015|TRIUMFO_42237|0,00|28,20|16,50|21,46
82789|TRIUMFO|22/8/2015|TRIUMFO_42238|0,00|26,40|15,90|20,42
82789|TRIUMFO|23/8/2015|TRIUMFO_42239|0,00|25,40|14,80|19,68
82789|TRIUMFO|24/8/2015|TRIUMFO_42240|0,00|26,60|13,90|19,74
82789|TRIUMFO|25/8/2015|TRIUMFO_42241|0,00|28,20|16,10|22,22
82789|TRIUMFO|26/8/2015|TRIUMFO_42242|0,00|27,50|15,80|21,72
82789|TRIUMFO|27/8/2015|TRIUMFO_42243|0,00|28,20|16,20|21,90
82789|TRIUMFO|28/8/2015|TRIUMFO_42244|0,00|27,20|16,10|21,16
82789|TRIUMFO|29/8/2015|TRIUMFO_42245|0,00|27,90|15,30|21,24
82789|TRIUMFO|30/8/2015|TRIUMFO_42246|0,00|26,30|15,30|19,70
82789|TRIUMFO|31/8/2015|TRIUMFO_42247|0,00|25,60|14,10|19,22
82789|TRIUMFO|1/9/2015|TRIUMFO_42248|0,00|27,50|14,40|20,42
82789|TRIUMFO|2/9/2015|TRIUMFO_42249|0,00|27,80|15,10|21,18
82789|TRIUMFO|3/9/2015|TRIUMFO_42250|0,00|25,80|15,70|20,70
82789|TRIUMFO|4/9/2015|TRIUMFO_42251|0,00|28,70|16,60|22,26
82789|TRIUMFO|5/9/2015|TRIUMFO_42252|0,00|30,90|16,90|23,96
82789|TRIUMFO|6/9/2015|TRIUMFO_42253|0,00|29,20|16,70|22,70
82789|TRIUMFO|7/9/2015|TRIUMFO_42254|0,00|28,10|13,90|21,04
82789|TRIUMFO|8/9/2015|TRIUMFO_42255|0,00|28,00|14,90|21,88
82789|TRIUMFO|9/9/2015|TRIUMFO_42256|0,00|27,80|15,90|22,06
82789|TRIUMFO|10/9/2015|TRIUMFO_42257|0,00|27,80|16,20|21,76
82789|TRIUMFO|11/9/2015|TRIUMFO_42258|0,00|28,50|15,30|22,28
82789|TRIUMFO|12/9/2015|TRIUMFO_42259|0,00|30,80|16,90|23,22
82789|TRIUMFO|13/9/2015|TRIUMFO_42260|0,00|28,40|16,60|22,38
82789|TRIUMFO|14/9/2015|TRIUMFO_42261|0,00|28,60|16,10|22,36
82789|TRIUMFO|15/9/2015|TRIUMFO_42262|0,00|26,50|17,20|21,32
82789|TRIUMFO|16/9/2015|TRIUMFO_42263|0,00|26,60|14,70|20,22
82789|TRIUMFO|17/9/2015|TRIUMFO_42264|0,00|27,20|15,30|19,74
82789|TRIUMFO|18/9/2015|TRIUMFO_42265|2,20|27,50|15,50|20,98
82789|TRIUMFO|19/9/2015|TRIUMFO_42266|0,00|29,80|15,90|22,76
82789|TRIUMFO|20/9/2015|TRIUMFO_42267|0,00|28,90|16,30|22,34
82789|TRIUMFO|21/9/2015|TRIUMFO_42268|0,00|29,30|15,40|22,38
82789|TRIUMFO|22/9/2015|TRIUMFO_42269|0,00|29,60|16,40|23,10
82789|TRIUMFO|23/9/2015|TRIUMFO_42270|0,00|29,50|16,10|22,88
82789|TRIUMFO|24/9/2015|TRIUMFO_42271|0,00|29,20|15,90|22,86
82789|TRIUMFO|25/9/2015|TRIUMFO_42272|0,00|30,30|16,40|23,74
82789|TRIUMFO|26/9/2015|TRIUMFO_42273|0,00|31,10|16,50|23,94
82789|TRIUMFO|27/9/2015|TRIUMFO_42274|0,00|30,40|16,20|23,90
82789|TRIUMFO|28/9/2015|TRIUMFO_42275|0,00|29,80|15,10|23,10
82789|TRIUMFO|29/9/2015|TRIUMFO_42276|0,00|30,00|16,10|23,36
82789|TRIUMFO|30/9/2015|TRIUMFO_42277|0,00|29,40|15,80|22,72
82789|TRIUMFO|1/10/2015|TRIUMFO_42278|0,00|29,00|16,60|22,44
82789|TRIUMFO|2/10/2015|TRIUMFO_42279|0,00|29,20|15,60|22,48
82789|TRIUMFO|3/10/2015|TRIUMFO_42280|0,00|29,40|16,40|22,90
82789|TRIUMFO|4/10/2015|TRIUMFO_42281|0,00|31,50|18,00|24,30
82789|TRIUMFO|5/10/2015|TRIUMFO_42282|0,00|32,90|15,70|24,74
82789|TRIUMFO|6/10/2015|TRIUMFO_42283|0,00|28,60|17,60|23,48
82789|TRIUMFO|7/10/2015|TRIUMFO_42284|0,00|29,90|18,70|23,04
82789|TRIUMFO|8/10/2015|TRIUMFO_42285|0,00|27,50|16,70|21,22
82789|TRIUMFO|9/10/2015|TRIUMFO_42286|0,00|28,50|16,10|22,40
82789|TRIUMFO|10/10/2015|TRIUMFO_42287|0,00|28,70|15,50|22,64
82789|TRIUMFO|11/10/2015|TRIUMFO_42288|0,00|28,90|14,70|21,94
82789|TRIUMFO|12/10/2015|TRIUMFO_42289|0,00|30,20|15,50|22,66
82789|TRIUMFO|13/10/2015|TRIUMFO_42290|0,00|29,30|15,40|22,68
82789|TRIUMFO|14/10/2015|TRIUMFO_42291|0,00|28,60|16,90|22,02
82789|TRIUMFO|15/10/2015|TRIUMFO_42292|0,00|28,80|15,30|21,22
82789|TRIUMFO|16/10/2015|TRIUMFO_42293|0,00|28,60|15,70|21,84
82789|TRIUMFO|17/10/2015|TRIUMFO_42294|0,00|30,00|14,90|22,30
82789|TRIUMFO|18/10/2015|TRIUMFO_42295|0,00|31,60|16,80|24,16
82789|TRIUMFO|19/10/2015|TRIUMFO_42296|0,00|29,80|16,90|22,64
82789|TRIUMFO|20/10/2015|TRIUMFO_42297|0,00|29,80|16,70|22,88
82789|TRIUMFO|21/10/2015|TRIUMFO_42298|0,00|33,00|18,10|25,34
82789|TRIUMFO|22/10/2015|TRIUMFO_42299|0,00|32,80|16,70|25,00
82789|TRIUMFO|23/10/2015|TRIUMFO_42300|0,00|31,20|15,90|23,88
82789|TRIUMFO|24/10/2015|TRIUMFO_42301|0,00|30,60|15,90|23,68
82789|TRIUMFO|25/10/2015|TRIUMFO_42302|0,00|31,20|16,60|24,12
82789|TRIUMFO|26/10/2015|TRIUMFO_42303|0,00|30,60|16,20|23,40
82789|TRIUMFO|27/10/2015|TRIUMFO_42304|0,00|30,60|15,10|22,96
82789|TRIUMFO|28/10/2015|TRIUMFO_42305|0,00|31,20|16,40|24,22
82789|TRIUMFO|29/10/2015|TRIUMFO_42306|0,00|32,50|16,10|25,44
82789|TRIUMFO|30/10/2015|TRIUMFO_42307|0,00|31,30|17,40|23,06
82789|TRIUMFO|31/10/2015|TRIUMFO_42308|2,20|26,50|17,50|22,14
82789|TRIUMFO|1/11/2015|TRIUMFO_42309|0,00|27,50|16,20|22,16
82789|TRIUMFO|2/11/2015|TRIUMFO_42310|0,00|30,20|14,90|22,70
82789|TRIUMFO|3/11/2015|TRIUMFO_42311|0,00|29,40|16,20|22,72
82789|TRIUMFO|4/11/2015|TRIUMFO_42312|0,00|30,00|15,90|22,80
82789|TRIUMFO|5/11/2015|TRIUMFO_42313|0,00|31,90|16,60|24,40
82789|TRIUMFO|6/11/2015|TRIUMFO_42314|0,00|33,60|17,30|
82789|TRIUMFO|7/11/2015|TRIUMFO_42315|0,00|32,50|17,40|25,28
82789|TRIUMFO|8/11/2015|TRIUMFO_42316|0,00|30,00|16,90|23,26
82789|TRIUMFO|9/11/2015|TRIUMFO_42317|0,00|30,60|16,90|24,16
82789|TRIUMFO|10/11/2015|TRIUMFO_42318|0,00|28,90|18,20|23,52
82789|TRIUMFO|11/11/2015|TRIUMFO_42319|0,00|29,70|15,00|22,84
82789|TRIUMFO|12/11/2015|TRIUMFO_42320|0,00|31,50|16,10|24,20
82789|TRIUMFO|13/11/2015|TRIUMFO_42321|0,00|32,60|18,00|25,68
82789|TRIUMFO|14/11/2015|TRIUMFO_42322|0,00|32,90|18,00|24,82
82789|TRIUMFO|15/11/2015|TRIUMFO_42323|0,00|32,20|17,90|24,80
82789|TRIUMFO|16/11/2015|TRIUMFO_42324|0,00|32,30|18,30|25,56
82789|TRIUMFO|17/11/2015|TRIUMFO_42325|0,00|31,60|16,60|24,64
82789|TRIUMFO|18/11/2015|TRIUMFO_42326|0,00|32,20|16,80|24,54
82789|TRIUMFO|19/11/2015|TRIUMFO_42327|0,00|32,70|17,40|25,02
82789|TRIUMFO|20/11/2015|TRIUMFO_42328|0,00|33,20|17,40|25,04
82789|TRIUMFO|21/11/2015|TRIUMFO_42329|0,00|33,20|17,60|25,54
82789|TRIUMFO|22/11/2015|TRIUMFO_42330|0,00|31,40|17,80|25,08
82789|TRIUMFO|23/11/2015|TRIUMFO_42331|0,00|33,10|18,10|26,00
82789|TRIUMFO|24/11/2015|TRIUMFO_42332|0,00|31,90|17,30|24,76
82789|TRIUMFO|25/11/2015|TRIUMFO_42333|0,00|31,50|18,30|24,68
82789|TRIUMFO|26/11/2015|TRIUMFO_42334|0,00|33,10|18,20|25,26
82789|TRIUMFO|27/11/2015|TRIUMFO_42335|0,00|32,70|18,30|25,44
82789|TRIUMFO|28/11/2015|TRIUMFO_42336|0,00|32,10|18,30|25,78
82789|TRIUMFO|29/11/2015|TRIUMFO_42337|0,00|32,10|18,40|25,64
82789|TRIUMFO|30/11/2015|TRIUMFO_42338|0,00|32,00|18,10|24,94
82789|TRIUMFO|1/12/2015|TRIUMFO_42339|0,00|31,60|17,50|25,16
82789|TRIUMFO|2/12/2015|TRIUMFO_42340|0,00|31,90|17,30|24,90
82789|TRIUMFO|3/12/2015|TRIUMFO_42341|0,00|32,20|17,30|25,90
82789|TRIUMFO|4/12/2015|TRIUMFO_42342|0,00|33,80|17,90|25,82
82789|TRIUMFO|5/12/2015|TRIUMFO_42343|0,00|31,30|17,60|24,54
82789|TRIUMFO|6/12/2015|TRIUMFO_42344|0,00|32,10|18,50|24,86
82789|TRIUMFO|7/12/2015|TRIUMFO_42345|0,00|32,20|18,20|25,42
82789|TRIUMFO|8/12/2015|TRIUMFO_42346|0,00|32,60|16,60|25,08
82789|TRIUMFO|9/12/2015|TRIUMFO_42347|0,00|31,90|17,90|25,50
82789|TRIUMFO|10/12/2015|TRIUMFO_42348|0,00|30,70|18,00|24,48
82789|TRIUMFO|11/12/2015|TRIUMFO_42349|0,00|32,60|17,80|25,44
82789|TRIUMFO|12/12/2015|TRIUMFO_42350|0,00|32,80|18,80|
82789|TRIUMFO|13/12/2015|TRIUMFO_42351|0,00|31,20|18,20|25,20
82789|TRIUMFO|14/12/2015|TRIUMFO_42352|0,00|31,10|16,30|23,70
82789|TRIUMFO|15/12/2015|TRIUMFO_42353|0,00|30,30|17,30|24,28
82789|TRIUMFO|16/12/2015|TRIUMFO_42354|0,00|30,20|18,10|24,10
82789|TRIUMFO|17/12/2015|TRIUMFO_42355|0,00|30,50|17,90|23,60
82789|TRIUMFO|18/12/2015|TRIUMFO_42356|0,00|31,80|17,40|22,18
82789|TRIUMFO|19/12/2015|TRIUMFO_42357|10,40|29,20|17,30|23,28
82789|TRIUMFO|20/12/2015|TRIUMFO_42358|0,00|28,70|18,70|23,58
82789|TRIUMFO|21/12/2015|TRIUMFO_42359|0,00|28,50|18,10|23,38
82789|TRIUMFO|22/12/2015|TRIUMFO_42360|0,00|29,30|16,10|21,18
82789|TRIUMFO|23/12/2015|TRIUMFO_42361|29,00|29,20|15,70|23,24
82789|TRIUMFO|24/12/2015|TRIUMFO_42362|0,00|26,60|15,50|19,18
82789|TRIUMFO|25/12/2015|TRIUMFO_42363|13,00|26,90|15,10|20,46
82789|TRIUMFO|26/12/2015|TRIUMFO_42364|0,00|28,60|17,30|22,92
82789|TRIUMFO|27/12/2015|TRIUMFO_42365|0,00|28,90|16,50|22,92
82789|TRIUMFO|28/12/2015|TRIUMFO_42366|0,00|29,50|17,60|23,18
82789|TRIUMFO|29/12/2015|TRIUMFO_42367|8,60|24,60|16,50|19,88
82789|TRIUMFO|30/12/2015|TRIUMFO_42368|2,00|25,30|17,90|21,08
82789|TRIUMFO|31/12/2015|TRIUMFO_42369|0,00|29,30|18,20|
82789|TRIUMFO|1/1/2016|TRIUMFO_42370|0,00|29,80|18,10|23,98
82789|TRIUMFO|2/1/2016|TRIUMFO_42371|0,00|30,60|19,30|24,38
82789|TRIUMFO|3/1/2016|TRIUMFO_42372|0,00|31,20|18,10|24,42
82789|TRIUMFO|4/1/2016|TRIUMFO_42373|0,00|31,00|18,30|23,86
82789|TRIUMFO|5/1/2016|TRIUMFO_42374|0,00|30,60|19,40|24,12
82789|TRIUMFO|6/1/2016|TRIUMFO_42375|0,00|28,60|16,90|20,98
82789|TRIUMFO|7/1/2016|TRIUMFO_42376|27,40|28,30|16,40|20,50
82789|TRIUMFO|8/1/2016|TRIUMFO_42377|109,80|23,90|16,20|20,42
82789|TRIUMFO|9/1/2016|TRIUMFO_42378|0,00|26,00|17,30|20,86
82789|TRIUMFO|10/1/2016|TRIUMFO_42379|0,00|27,00|16,20|20,26
82789|TRIUMFO|11/1/2016|TRIUMFO_42380|5,60|27,00|16,40|21,24
82789|TRIUMFO|12/1/2016|TRIUMFO_42381|0,00|27,60|17,70|22,98
82789|TRIUMFO|13/1/2016|TRIUMFO_42382|0,00|28,00|17,90|22,82
82789|TRIUMFO|14/1/2016|TRIUMFO_42383|0,00|25,00|18,10|21,54
82789|TRIUMFO|15/1/2016|TRIUMFO_42384|16,80|28,40|17,20|22,60
82789|TRIUMFO|16/1/2016|TRIUMFO_42385|1,00|27,60|18,60|22,62
82789|TRIUMFO|17/1/2016|TRIUMFO_42386|0,00|26,80|18,10|21,22
82789|TRIUMFO|18/1/2016|TRIUMFO_42387|23,60|23,40|15,90|19,18
82789|TRIUMFO|19/1/2016|TRIUMFO_42388|31,60|25,00|16,40|20,56
82789|TRIUMFO|20/1/2016|TRIUMFO_42389|1,00|23,00|16,90|19,80
82789|TRIUMFO|21/1/2016|TRIUMFO_42390|1,80|23,30|16,90|20,20
82789|TRIUMFO|22/1/2016|TRIUMFO_42391|12,60|20,80|16,40|18,60
82789|TRIUMFO|23/1/2016|TRIUMFO_42392|3,60|25,80|16,90|20,10
82789|TRIUMFO|24/1/2016|TRIUMFO_42393|4,60|26,80|16,90|21,38
82789|TRIUMFO|25/1/2016|TRIUMFO_42394|26,80|27,20|16,90|21,40
82789|TRIUMFO|26/1/2016|TRIUMFO_42395|0,00|27,00|16,90|21,50
82789|TRIUMFO|27/1/2016|TRIUMFO_42396|0,00|27,00|17,30|21,36
82789|TRIUMFO|28/1/2016|TRIUMFO_42397|0,00|27,50|17,60|22,22
82789|TRIUMFO|29/1/2016|TRIUMFO_42398|0,00|26,40|14,90|19,00
82789|TRIUMFO|30/1/2016|TRIUMFO_42399|23,40|25,70|14,90|19,56
82789|TRIUMFO|31/1/2016|TRIUMFO_42400|0,00|27,40|15,20|21,10
82789|TRIUMFO|1/2/2016|TRIUMFO_42401|0,00|26,20|16,50|19,94
82789|TRIUMFO|2/2/2016|TRIUMFO_42402|29,60|24,60|15,40|19,78
82789|TRIUMFO|3/2/2016|TRIUMFO_42403|1,00|25,00|17,50|20,78
82789|TRIUMFO|4/2/2016|TRIUMFO_42404|0,00|26,80|16,70|21,46
82789|TRIUMFO|5/2/2016|TRIUMFO_42405|0,00|26,90|17,50|21,86
82789|TRIUMFO|6/2/2016|TRIUMFO_42406|0,00|25,60|17,60|21,18
82789|TRIUMFO|7/2/2016|TRIUMFO_42407|0,00|26,40|17,30|21,88
82789|TRIUMFO|8/2/2016|TRIUMFO_42408|0,00|28,20|16,00|22,34
82789|TRIUMFO|9/2/2016|TRIUMFO_42409|0,00|27,60|18,40|22,06
82789|TRIUMFO|10/2/2016|TRIUMFO_42410|0,60|28,30|18,70|21,98
82789|TRIUMFO|11/2/2016|TRIUMFO_42411|0,00|28,90|18,40|23,24
82789|TRIUMFO|12/2/2016|TRIUMFO_42412|0,00|29,00|17,60|22,76
82789|TRIUMFO|13/2/2016|TRIUMFO_42413|0,00|28,80|17,60|22,40
82789|TRIUMFO|14/2/2016|TRIUMFO_42414|14,60|27,60|15,40|22,00
82789|TRIUMFO|15/2/2016|TRIUMFO_42415|0,00|27,40|16,40|22,32
82789|TRIUMFO|16/2/2016|TRIUMFO_42416|0,00|24,90|16,70|
82789|TRIUMFO|17/2/2016|TRIUMFO_42417|0,00|27,10|16,20|21,50
82789|TRIUMFO|18/2/2016|TRIUMFO_42418|0,00|29,10|16,70|22,72
82789|TRIUMFO|19/2/2016|TRIUMFO_42419|0,00|29,30|17,80|21,90
82789|TRIUMFO|20/2/2016|TRIUMFO_42420|1,60|26,20|17,80|21,84
82789|TRIUMFO|21/2/2016|TRIUMFO_42421|0,00|27,60|17,30|22,36
82789|TRIUMFO|22/2/2016|TRIUMFO_42422|0,00|28,10|16,70|22,40
82789|TRIUMFO|23/2/2016|TRIUMFO_42423|0,00|27,70|16,50|19,86
82789|TRIUMFO|24/2/2016|TRIUMFO_42424|12,20|27,20|15,40|21,96
82789|TRIUMFO|25/2/2016|TRIUMFO_42425|0,00|28,00|17,60|22,72
82789|TRIUMFO|26/2/2016|TRIUMFO_42426|0,00|28,60|17,60|23,32
82789|TRIUMFO|27/2/2016|TRIUMFO_42427|0,00|29,60|17,40|23,32
82789|TRIUMFO|28/2/2016|TRIUMFO_42428|0,00|29,80|16,70|23,14
82789|TRIUMFO|29/2/2016|TRIUMFO_42429|0,00|30,60|16,90|24,02
82789|TRIUMFO|1/3/2016|TRIUMFO_42430|0,00|30,20|17,20|23,70
82789|TRIUMFO|2/3/2016|TRIUMFO_42431|0,00|29,90|17,20|23,62
82789|TRIUMFO|3/3/2016|TRIUMFO_42432|0,00|29,00|17,90|22,26
82789|TRIUMFO|4/3/2016|TRIUMFO_42433|0,00|30,70|19,30|24,18
82789|TRIUMFO|5/3/2016|TRIUMFO_42434|0,00|31,30|18,80|24,92
82789|TRIUMFO|6/3/2016|TRIUMFO_42435|0,00|31,30|17,60|24,26
82789|TRIUMFO|7/3/2016|TRIUMFO_42436|0,00|31,30|17,80|24,22
82789|TRIUMFO|8/3/2016|TRIUMFO_42437|0,00|30,80|19,10|24,70
82789|TRIUMFO|9/3/2016|TRIUMFO_42438|0,00|30,40|18,80|23,64
82789|TRIUMFO|10/3/2016|TRIUMFO_42439|37,00|27,20|17,20|21,90
82789|TRIUMFO|11/3/2016|TRIUMFO_42440|30,20|28,00|16,90|21,74
82789|TRIUMFO|12/3/2016|TRIUMFO_42441|18,40|27,60|18,10|
82789|TRIUMFO|13/3/2016|TRIUMFO_42442|0,00|27,80|18,10|23,04
82789|TRIUMFO|14/3/2016|TRIUMFO_42443|0,00|27,60|16,80|21,92
82789|TRIUMFO|15/3/2016|TRIUMFO_42444|0,00|27,90|17,90|22,46
82789|TRIUMFO|16/3/2016|TRIUMFO_42445|0,00|27,90|18,90|23,14
82789|TRIUMFO|17/3/2016|TRIUMFO_42446|0,00|27,80|18,30|21,88
82789|TRIUMFO|18/3/2016|TRIUMFO_42447|1,50|28,90|19,30|23,38
82789|TRIUMFO|19/3/2016|TRIUMFO_42448|0,00|30,30|19,80|23,50
82789|TRIUMFO|20/3/2016|TRIUMFO_42449|0,00|29,60|19,90|24,20
82789|TRIUMFO|21/3/2016|TRIUMFO_42450|1,60|28,60|18,10|23,10
82789|TRIUMFO|22/3/2016|TRIUMFO_42451|10,40|27,20|18,10|22,54
